Location,Vessel_Number,Sampling,Vessel_type,Catch_site,Catch_depth_m,Catch_dist_km,Species,Total_weight_kg,Average_length_cm,No_of_Individuals,CPUE,season,group,Gear,Duration_days,n_cells,Depth,Dist_mainland_km,Distance_RiverMouth_km,Slope,chl_M,chl_PostM,chl_PreM,EKE_M,EKE_PostM,EKE_PreM,SST_M,SST_PostM,SST_PreM,chl,eke,sst
Malvan,35,Opportunistic,Small non-motorised,Tarkarli,12.0048005,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,35,Opportunistic,Small non-motorised,Tarkarli,12.0048005,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,36,Opportunistic,Small,Malvan,19.81948254,,Scaly whipray,18,64,4,18,Post-monsoon,Rays,Hook & line,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.001831671,0.001290532,0.001798714,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,36,Opportunistic,Small,Malvan,19.81948254,,,0,,0,0,Post-monsoon,Sharks,Hook & line,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.001831671,0.001290532,0.001798714,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,36,Opportunistic,Small,Malvan,19.81948254,,,0,,0,0,Post-monsoon,Skates,Hook & line,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.001831671,0.001290532,0.001798714,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,37,Opportunistic,Small,Dandi,12.0048005,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,37,Opportunistic,Small,Dandi,12.0048005,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,37,Opportunistic,Small,Dandi,12.0048005,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,38,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,38,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,38,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,39,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,39,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,39,Systematic,Small,Sindhudurg fort,12.0048005,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,12,3.47286582,6.094099522,29.74650383,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,40,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,40,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,40,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,41,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,Scaly whipray,5,40,2,5,Post-monsoon,Rays,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,41,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,41,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,42,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,Scaly whipray,1.5,24,4,1.5,Post-monsoon,Rays,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,42,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,42,Systematic,Small non-motorised,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,2,10.5,2.377677083,4.802624226,14.47958207,,,,0.002140324,0.00149258,0.002110303,,26.70529938,28.23320007,2032.225586,0.00149258,27.74205589
Malvan,43,Systematic,Medium,Malvan,45.86842269,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,2,39,46,26.12999916,26.62948608,8.539566994,288.3832495,546.6509532,337.693224,0.020455358,0.000462135,0.000465074,31855.83584,28.0114996,28.64523169,639.4666748,0.000271095,27.98110771
Malvan,43,Systematic,Medium,Malvan,45.86842269,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,2,39,46,26.12999916,26.62948608,8.539566994,288.3832495,546.6509532,337.693224,0.020455358,0.000462135,0.000465074,31855.83584,28.0114996,28.64523169,639.4666748,0.000271095,27.98110771
Malvan,43,Systematic,Medium,Malvan,45.86842269,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,2,39,46,26.12999916,26.62948608,8.539566994,288.3832495,546.6509532,337.693224,0.020455358,0.000462135,0.000465074,31855.83584,28.0114996,28.64523169,639.4666748,0.000271095,27.98110771
Malvan,44,Systematic,Small,Malvan,21.12192955,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.007135815,0.000404053,0.001859879,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,44,Systematic,Small,Malvan,21.12192955,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.007135815,0.000404053,0.001859879,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,44,Systematic,Small,Malvan,21.12192955,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,6.724125862,7.364523888,1251.900024,1539.32168,1680.234277,0.007135815,0.000404053,0.001859879,32242.89961,27.85964241,28.63479652,1673.8125,0.000232381,27.85951996
Malvan,45,Opportunistic,Small non-motorised,Tarkarli,12.0048005,,Scaly whipray,6,32,16,6,Post-monsoon,Rays,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,45,Opportunistic,Small non-motorised,Tarkarli,12.0048005,,Spadenose shark,2,40,10,2,Post-monsoon,Sharks,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,45,Opportunistic,Small non-motorised,Tarkarli,12.0048005,,Widenose guitarfish,8,45,6,8,Post-monsoon,Skates,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,46,Opportunistic,Small non-motorised,Rock garden,10.70235349,,Eagle ray,1.5,55,1,1.5,Post-monsoon,Rays,Gillnet: Large-mesh,1,1,12,3.014229059,4.293736935,24.57670975,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2308.068848,0.00149258,27.67047691
Malvan,46,Opportunistic,Small non-motorised,Rock garden,10.70235349,,Sharpnose guitarfish,0.6,45,1,0.6,Post-monsoon,Skates,Gillnet: Large-mesh,1,1,12,3.014229059,4.293736935,24.57670975,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2308.068848,0.00149258,27.67047691
Malvan,46,Opportunistic,Small non-motorised,Rock garden,10.70235349,,Bamboo shark,5,60,13,5,Post-monsoon,Sharks,Gillnet: Large-mesh,1,1,12,3.014229059,4.293736935,24.57670975,2189.199951,2308.068848,2020.400024,0.002140324,0.00149258,0.002110303,31783,27.67047691,28.48845482,2308.068848,0.00149258,27.67047691
Malvan,47,Opportunistic,Small,Talashil,15.91214152,,Whitespotted whipray,120,176,9,120,Post-monsoon,Rays,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1147,1535.90625,1419.6875,0.000840367,0.000531309,0.000746578,32492,27.78868866,28.61301422,1535.90625,0.000227208,27.78868866
Malvan,47,Opportunistic,Small,Talashil,15.91214152,,,0,,0,0,Post-monsoon,Sharks,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1147,1535.90625,1419.6875,0.000840367,0.000531309,0.000746578,32492,27.78868866,28.61301422,1535.90625,0.000227208,27.78868866
Malvan,47,Opportunistic,Small,Talashil,15.91214152,,,0,,0,0,Post-monsoon,Skates,Hook & line,1,5,16.5,5.240997314,5.31152153,16.27133179,1147,1535.90625,1419.6875,0.000840367,0.000531309,0.000746578,32492,27.78868866,28.61301422,1535.90625,0.000227208,27.78868866
Malvan,48,Systematic,Small,Dandi,14.60969451,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,48,Systematic,Small,Dandi,14.60969451,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,48,Systematic,Small,Dandi,14.60969451,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,49,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,49,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,49,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,50,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,50,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,50,Systematic,Medium,Malvan,26.33171758,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,26,27.5,11.24263668,11.82301521,10.1484046,702.5329731,1146.926392,1296.133357,0.007018564,0.000502549,0.001906647,32428.73077,27.88289642,28.62339871,1139.264648,0.000232381,27.89779282
Malvan,51,Systematic,Medium,Vengurla,45.86842269,,Blacktip shark,5.2,60,1,5.2,Post-monsoon,Sharks,Gillnet: Large-mesh,1,13,46,16.05412292,25.0334034,11.37801361,814.7095055,590.5421424,313.5303556,0.020656313,0.001418628,0.000316087,32265.22686,28.03002416,28.77374121,675.90625,0.001401175,28.02443886
Malvan,51,Systematic,Medium,Vengurla,45.86842269,,,0,,0,0,Post-monsoon,Rays,Gillnet: Large-mesh,1,13,46,16.05412292,25.0334034,11.37801361,814.7095055,590.5421424,313.5303556,0.020656313,0.001418628,0.000316087,32265.22686,28.03002416,28.77374121,675.90625,0.001401175,28.02443886
Malvan,51,Systematic,Medium,Vengurla,45.86842269,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,13,46,16.05412292,25.0334034,11.37801361,814.7095055,590.5421424,313.5303556,0.020656313,0.001418628,0.000316087,32265.22686,28.03002416,28.77374121,675.90625,0.001401175,28.02443886
Malvan,52,Opportunistic,Small,Achara,39.35618766,,Scaly whipray,100,104,7,100,Post-monsoon,Rays,Hook & line,1,10,39,21.2646637,21.60626602,7.328095675,342.4400024,677.2414795,552.1891479,0.016444635,2.29E-05,0.001064616,31968.87969,27.96245956,28.59341698,820.8666382,0.000102979,27.87130547
Malvan,52,Opportunistic,Small,Achara,39.35618766,,,0,,0,0,Post-monsoon,Sharks,Hook & line,1,10,39,21.2646637,21.60626602,7.328095675,342.4400024,677.2414795,552.1891479,0.016444635,2.29E-05,0.001064616,31968.87969,27.96245956,28.59341698,820.8666382,0.000102979,27.87130547
Malvan,52,Opportunistic,Small,Achara,39.35618766,,,0,,0,0,Post-monsoon,Skates,Hook & line,1,10,39,21.2646637,21.60626602,7.328095675,342.4400024,677.2414795,552.1891479,0.016444635,2.29E-05,0.001064616,31968.87969,27.96245956,28.59341698,820.8666382,0.000102979,27.87130547
Malvan,53,Opportunistic,Small non-motorised,Tarkarli,10.70235349,,Scaly whipray,0.15,32,1,0.15,Post-monsoon,Rays,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,53,Opportunistic,Small non-motorised,Tarkarli,10.70235349,,Bamboo shark,0.6,45,3,0.6,Post-monsoon,Sharks,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,53,Opportunistic,Small non-motorised,Tarkarli,10.70235349,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,1,20,5.697597504,8.633755684,4.396544456,1166.300049,1756.382324,1474.966675,0.00254213,0.001501355,0.002311446,32422.66602,27.81363487,28.67703438,1139.264648,0.001501355,27.93096352
Malvan,54,Opportunistic,Small non-motorised,Tambaldeg,12.0048005,,Scaly whipray,1,29,8,1,Post-monsoon,Rays,Gillnet: Large-mesh,1,2,16.625,4.048617125,4.376900196,25.90283298,617.5714111,1341.935425,1409.206909,0.001633631,0.001088458,0.001528542,32068,27.62098503,28.59991074,1341.935425,0.001088458,27.62098503
Malvan,54,Opportunistic,Small non-motorised,Tambaldeg,12.0048005,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Large-mesh,1,2,16.625,4.048617125,4.376900196,25.90283298,617.5714111,1341.935425,1409.206909,0.001633631,0.001088458,0.001528542,32068,27.62098503,28.59991074,1341.935425,0.001088458,27.62098503
Malvan,54,Opportunistic,Small non-motorised,Tambaldeg,12.0048005,,,0,,0,0,Post-monsoon,Skates,Gillnet: Large-mesh,1,2,16.625,4.048617125,4.376900196,25.90283298,617.5714111,1341.935425,1409.206909,0.001633631,0.001088458,0.001528542,32068,27.62098503,28.59991074,1341.935425,0.001088458,27.62098503
Malvan,55,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,55,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,55,Systematic,Small,Dandi,19.81948254,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,20,5.881144524,7.123158932,7.364523888,1176.600024,1459.993359,1644.870972,0.007130978,0.000318217,0.001718065,32221.39961,27.88809738,28.63454552,1673.8125,0.000232381,27.85951996
Malvan,56,Systematic,Small,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,10,2.556450367,5.311511517,12.80900574,1508,2173.655273,2032.166626,0.002220685,0.001494335,0.002150531,31926,27.36458715,28.5032959,1756.382324,0.00149258,27.81363487
Malvan,56,Systematic,Small,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,10,2.556450367,5.311511517,12.80900574,1508,2173.655273,2032.166626,0.002220685,0.001494335,0.002150531,31926,27.36458715,28.5032959,1756.382324,0.00149258,27.81363487
Malvan,56,Systematic,Small,Sindhudurg fort,10.70235349,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,10,2.556450367,5.311511517,12.80900574,1508,2173.655273,2032.166626,0.002220685,0.001494335,0.002150531,31926,27.36458715,28.5032959,1756.382324,0.00149258,27.81363487
Malvan,57,Systematic,Small,Dandi,10.70235349,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,57,Systematic,Small,Dandi,10.70235349,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,57,Systematic,Small,Dandi,10.70235349,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
Malvan,58,Systematic,Small,Sindhudurg fort,14.60969451,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,17,4.391631126,6.853233337,25.83451462,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,58,Systematic,Small,Sindhudurg fort,14.60969451,,,0,,0,0,Post-monsoon,Rays,Gillnet: Small-mesh,1,5,17,4.391631126,6.853233337,25.83451462,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,58,Systematic,Small,Sindhudurg fort,14.60969451,,,0,,0,0,Post-monsoon,Skates,Gillnet: Small-mesh,1,5,17,4.391631126,6.853233337,25.83451462,1575.46001,1977.056934,1693.140015,0.002220685,0.001494335,0.002150531,32166.79961,27.75637169,28.60160255,1756.382324,0.00149258,27.81363487
Malvan,59,Systematic,Small,Dandi,13.30724751,,,0,,0,0,Post-monsoon,Sharks,Gillnet: Small-mesh,1,5,16.75,4.09098196,5.584571838,23.55311203,1780.03999,2087.394238,1802.226685,0.001985997,0.001391556,0.001954508,32038.86641,27.7277401,28.56388664,2308.068848,0.00149258,27.67047691
